username;tweet;fecha;anuncio;ubicacion;id;sentimiento
MAXI78175968;empresas a las pequenas pymes nada alferdezprensa albertorsaa alferdez economiaar;2020-04-10 23:36:27+00:00;Anuncio_3;Buenos Aires, Argentina;1248756763723210752;
hectormiguelgon;casarosada alferdezprensa esto es alferdez y asi no trata hablo a las 19hs son las 20 31 y todavia no hablo nada habla para los qtiene no para los kirchneristas q tiene satelital o calble colgado y mo para los argentinos que los van a mandar a la mierda todo mentira;2020-04-10 23:33:38+00:00;Anuncio_3;Buenos Aires, Argentina;1248756054265118722;
MAXI78175968;viendo perder lo que con tanto esfuerzo y sacrificio logramos conseguir y lo peor es que si no levantas los cheques como dice quedas marcado de por vida en el banco y salis del sistema para toda tu vida que me explique como pretende alferdezprensa albertorsaa alferdez;2020-04-10 23:33:14+00:00;Anuncio_3;Buenos Aires, Argentina;1248755950560972802;
MAXI78175968;yo entiendo que la salud es lo primero pero que me explique el presidente o me de una respuesta como hacemos para seguir los que tenemos pymes y no tener que despedir gente pagar sueldos impuesto afip subsistir porque la salud se nos va a ir alferdezprensa alferdez;2020-04-10 23:32:00+00:00;Anuncio_3;Buenos Aires, Argentina;1248755640631255041;
anabelitacano;sssalud andiscapacidad alferdez alferdezprensa ginesggarcia noalajusteendiscapacidad;2020-04-10 23:30:12+00:00;Anuncio_3;Buenos Aires, Argentina;1248755187847741441;
bumariamkup;horaciorlarreta alferdez alferdezprensa los vecinos de la comuna 10 necesitamos con urgencia que se haga una fumigacion consciente ya hay decenas de gente con dengue y esto las excpone mas a un contagio de covidesperamos su pronta respuesta x favor;2020-04-10 23:27:10+00:00;Anuncio_3;Buenos Aires, Argentina;1248754427240099840;
coronelgustavo_;gastando los 10000 que les dio alferdez y los bolidos encerrados;2020-04-10 23:23:25+00:00;Anuncio_3;Buenos Aires, Argentina;1248753482351415296;
ryu_elitobaron;donde es esto hay que arrobar hasta el basta al responsable de esta burla;2020-04-10 23:20:37+00:00;Anuncio_3;Buenos Aires, Argentina;1248752778660511750;
perucacuka;alberto dijo que sera implacable con los que violen la cuarentena;2020-04-10 23:19:25+00:00;Anuncio_3;Buenos Aires, Argentina;1248752473973624833;
Tinchounico;esa gente es hdp cierren esa mugre de villa y q queden a su suerte;2020-04-10 23:18:02+00:00;Anuncio_3;Buenos Aires, Argentina;1248752127947800576;
MACARGENTINA;alferdez alferdezprensa zaping por todos los canales en todos los periodistas ya saben que se anunciarale bajan el precio al anuncio oficial espero no coincidan de lo contrario es falta de respeto al gobierno y a los ciudadanos gatosylvestre;2020-04-10 23:13:20+00:00;Anuncio_3;Buenos Aires, Argentina;1248750945653198855;
Mabe37409034;alferdezprensa a24com elpais perfilcom clarincom agenciatelam;2020-04-10 23:12:36+00:00;Anuncio_3;Buenos Aires, Argentina;1248750761460318208;
brevencuentro1;avanoliok alejandro se puede poner apoderado por internet para la jubilacion hija hijo alferdezprensa alferdez;2020-04-10 23:10:59+00:00;Anuncio_3;Buenos Aires, Argentina;1248750351978815493;
loselvira;alferdez alferdezprensa habla ahora amo escucharlo;2020-04-10 23:09:43+00:00;Anuncio_3;Buenos Aires, Argentina;1248750034243465216;
marielamolo;gracias;2020-04-10 23:08:06+00:00;Anuncio_3;Buenos Aires, Argentina;1248749628037541888;
pequepu;uniciudadanaar alferdezprensa alferdez;2020-04-10 23:06:44+00:00;Anuncio_3;Buenos Aires, Argentina;1248749283257528322;
leli_mai;que aisle la villa entera directamente;2020-04-10 23:04:17+00:00;Anuncio_3;Buenos Aires, Argentina;1248748666900361217;
GamesRedDeer;they say its one of the hardest logic game ever 100 levels global ranking try now nintendo xbox steam;2020-08-01 16:42:33+00:00;Anuncio_3;Buenos Aires, Argentina;1289602427704897537;
CfkCitizen;igual que la colas de jubilados de pesce y vanoli ahora a cargo de alferdezprensa no aprenden por que antes no hubo consecuencias alferdez edufeiok zinclaudio a24com;2020-04-10 23:04:09+00:00;Anuncio_3;Buenos Aires, Argentina;1248748632913973248;
leli_mai;que los pongan en cuarentena hay que exigirselo a larreta o esto no termina mas;2020-04-10 23:03:48+00:00;Anuncio_3;Buenos Aires, Argentina;1248748546226036737;
dieass;los uvaautomotor tampoco podemos pagar las cuotas los que vivimos del monotributo para pagar los creditos sin trabajar ya no podemos mas saque 350 mil y debo 570 el presidente alferdez dijo en campana que era una estafa y era solo campana congelamiento;2020-04-10 23:03:34+00:00;Anuncio_3;Buenos Aires, Argentina;1248748487874875398;
Antoo2108181;chee alferdezprensa y aca que pasa y la cuarentena y la policia;2020-04-10 23:03:23+00:00;Anuncio_3;Buenos Aires, Argentina;1248748440324096000;
ALBERTOMINICHI8;que pasa en jose c paz la mercaderia que manda el gobierno para la gente no la entregan en los barrios pobres esto no va que pasa la guardan para hacer politica barata o para venderla el gobierno tiene que repartirla;2020-04-10 23:00:15+00:00;Anuncio_3;Buenos Aires, Argentina;1248747650545070081;
Elbo_Ludo_;los muchachos deben tener informacion privilegiada deben saber que el bichito es mucho menos letal de lo que dicena menos que hagan todo malcomo en argenta;2020-04-10 22:58:29+00:00;Anuncio_3;Buenos Aires, Argentina;1248747206632448001;
surviviente;hay que volarlos;2020-04-10 22:57:20+00:00;Anuncio_3;Buenos Aires, Argentina;1248746919502983169;
agrupargentina;hoy 22hs quedateencasa y mira el estreno de martin carvalho la guerra judicial en latinoamerica en youtube lawfare rafaelbielsa romerodiario pedrobriegerok alferdez alferdezprensa unlaoficial cfkargentina rojasagrupar militanteborro;2020-04-10 22:55:28+00:00;Anuncio_3;Buenos Aires, Argentina;1248746446364594180;
CfkCitizen;tanta preocupacion sanitaria si convocan a las 19hs y no cumplen los periodistas uno por medio se exponen tiempo innecesario por vuestra indolencia alferdezprensa edufeiok a24com;2020-04-10 22:54:02+00:00;Anuncio_3;Buenos Aires, Argentina;1248746086245773317;
paolagarramuno;santiagocuneo caba parque patricios detras de la cancha de san lorenzo;2020-04-10 22:53:15+00:00;Anuncio_3;Buenos Aires, Argentina;1248745890694774785;
VNosejubila;alferdezprensa los banqueros billonarios y empresarios decir miserables no alcanza asco queda chico la mortaja no tiene bolsillos;2020-04-10 22:52:34+00:00;Anuncio_3;Buenos Aires, Argentina;1248745720355737603;
SilvanaBuz;alferdez alferdezprensa horaciorlarreta a24com barilirodolfo domenechnews todonoticias sergiolapegue longobardim edufeiok canal26noticias desdeelllanojms diegoleuco;2020-04-10 22:52:30+00:00;Anuncio_3;Buenos Aires, Argentina;1248745700449554434;
laquintapatawy;1800hsalferdezprensa trottanico kulfaso martinmguzman jorarguello claudiomartne17 meritello17 cjlencinas carlavizzotti santicafiero juanpablobiondi alferdez covid19mantiene una videoconferencia con miembros del grupo de puebla;2020-04-10 22:50:27+00:00;Anuncio_3;Buenos Aires, Argentina;1248745184420073476;
rosende_juan;tods traidores;2020-04-10 22:50:10+00:00;Anuncio_3;Buenos Aires, Argentina;1248745115348348928;
pollymil;espero y que dios me perdone les dejo a ellos y no a nosotros;2020-04-10 22:49:53+00:00;Anuncio_3;Buenos Aires, Argentina;1248745044582023173;
paolagarramuno;detras de la cancha de san lorenzo parque patricios;2020-04-10 22:48:54+00:00;Anuncio_3;Buenos Aires, Argentina;1248744796241440768;
MarsalCarlosA;con todo respeto insistimos ginesggarcia alferdez alferdezprensa;2020-04-10 22:47:38+00:00;Anuncio_3;Buenos Aires, Argentina;1248744475050094594;
CfkCitizen;muchaches alferdezprensa si anuncian que alferdez habla a las 19 hs ayudenlo para eso les pagamos a que sea puntual y ejemplo para la sociedad si edufeiok zinclaudio a24com;2020-04-10 22:47:02+00:00;Anuncio_3;Buenos Aires, Argentina;1248744327054086145;
AndreStonelp;bancoprovincia esta incumpliendo con la comunicacion a 4969 no habilitando ni respetando la solicitud de reintegro necesitamos nuestro dinero para vivir en cuarentena esfuerzoscompartidos uvausura uvaestafa losbancosyaganaron alferdez kicillofok;2020-04-10 22:44:02+00:00;Anuncio_3;Buenos Aires, Argentina;1248743570259038208;
SilvanaBuz;sr presidente si las fronteras permaneceran cerradas como nos vamos a ocupar de los varados mvarados argentinosvara1 alferdez alferdezprensa minseg segregustavo a24com abandonadosmia agenciatelam todonoticias sergiolapegue crisnoticias barilirodolfo agenciatelam;2020-04-10 22:42:39+00:00;Anuncio_3;Buenos Aires, Argentina;1248743223398449152;
GamesRedDeer;do you remember the times when highscore was what really mattered cyberprotocol77 is coming to steam on september 17 add it to wishlist retrogaming arcade;2020-08-23 22:31:53+00:00;Anuncio_3;Buenos Aires, Argentina;1297662876635799552;
AndreStonelp;seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 22:38:57+00:00;Anuncio_3;Buenos Aires, Argentina;1248742292338479105;
GuillermoOsva16;esta dirigido a usted alferdez alferdezprensa cfkargentina esas son las lacras q les gusta a ustedes para poder robar al pueblo trabajador y a los jubilados q nos rompimos el cuo laburando y aportando para ustedes hoy nos afanen parte d nuestra jubilacion ratas d;2020-04-10 22:34:27+00:00;Anuncio_3;Buenos Aires, Argentina;1248741159603712000;
nachomdeo;asi no;2020-04-10 22:34:00+00:00;Anuncio_3;Buenos Aires, Argentina;1248741044759539721;
EmpleadosTgi;algunas porque no pueden pero la mayoria porque no quiere no estan pagando los sueldos alferdez alferdezprensa necesitamos urgente atienda este problema muchas familias sin plata para poder seguir aisladas sin recibir sueldo ni ayuda de ningun tipo sinocobronocomo;2020-04-10 22:22:49+00:00;Anuncio_3;Buenos Aires, Argentina;1248738232298340353;
Grumosa87;sabes que pasa despues se enferman van al htal y contagian a todo el q se cruzan medicos incluidos y nosotros aca esperando a que nos larguen y se va a seguir alargando todo x culpa de hijos de puta como estos;2020-04-10 22:21:19+00:00;Anuncio_3;Buenos Aires, Argentina;1248737855721046022;
EdgardoOlini;alferdezprensa ginesggarcia 2001 enfermo y mato a mucha gente comerciantes y pymes hay q asistirlos financiera y psicologicamente pero ya;2020-04-10 22:10:20+00:00;Anuncio_3;Buenos Aires, Argentina;1248735090840125442;
RICKYSCIAMMARO;era hora que se acuerden de los y las abogadas que ejercemos libremente la profesion hagan algo urgente;2020-04-10 22:10:02+00:00;Anuncio_3;Buenos Aires, Argentina;1248735013052600324;
GustavoElSanto1;al contrario si entra ahi zafamos de mucho cabeza de tacho entierros masivos;2020-04-10 22:07:31+00:00;Anuncio_3;Buenos Aires, Argentina;1248734382598361094;
dering258;estos no se mueren mas cagan en un tacho toman agua de pozo ciego y se siguen reproduciendo mas que las kukarachas la joda es que le van a sacar los insumos y los medios a la gente de bien ya lo dijo el choborra payaso la prioridad la tendran los de la auh;2020-04-10 21:53:12+00:00;Anuncio_3;Buenos Aires, Argentina;1248730777711513600;
AnaConUstedes;dejenlos nosotros no nos movemos de adentro de nuestras casas esos hagan lo q quieran;2020-04-10 21:50:16+00:00;Anuncio_3;Buenos Aires, Argentina;1248730040168300547;
mirtayteso;ahora si gracias;2020-04-10 21:48:11+00:00;Anuncio_3;Buenos Aires, Argentina;1248729516324933634;
mercante_carlos;no eso es otro pais dentro de otro;2020-04-10 21:42:38+00:00;Anuncio_3;Buenos Aires, Argentina;1248728120364072963;
marianagalois;empatia impresion3d makers argentinaunida alferdez alferdezprensa ferpeirano trottanico diegogolombek;2020-04-10 21:41:42+00:00;Anuncio_3;Buenos Aires, Argentina;1248727886007283712;
AndreStonelp;seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra ayuda por favor;2020-04-10 21:41:17+00:00;Anuncio_3;Buenos Aires, Argentina;1248727777844568064;
GamesRedDeer;the end of the world is not the worst thing that can happen to us do you like space horrors we have been working at on this secret dark experimental project for some time newgame indiedev signeup for news;2020-08-25 18:12:15+00:00;Anuncio_3;Buenos Aires, Argentina;1298322311939006468;
patagon600;es del pro entendes;2020-04-10 21:41:04+00:00;Anuncio_3;Buenos Aires, Argentina;1248727726778916870;
notiargentinog1;alferdezprensa;2020-04-10 21:38:41+00:00;Anuncio_3;Buenos Aires, Argentina;1248727125252886530;
AndreStonelp;americanoticias seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 21:38:27+00:00;Anuncio_3;Buenos Aires, Argentina;1248727065152688130;
ArielArakaki;correccion es la villa que esta detras de la cancha de san lorenzo;2020-04-10 21:37:31+00:00;Anuncio_3;Buenos Aires, Argentina;1248726829537656834;
ArielArakaki;correccion lo del video es la villa 11114 la que esta detras de la cancha de san lorenzo;2020-04-10 21:36:43+00:00;Anuncio_3;Buenos Aires, Argentina;1248726628483633156;
vinagreti1;el virus es racista;2020-04-10 21:34:25+00:00;Anuncio_3;Buenos Aires, Argentina;1248726052601573377;
soluterionte;alferdezprensa;2020-04-10 21:34:14+00:00;Anuncio_3;Buenos Aires, Argentina;1248726006409695232;
hectormiguelgon;ningun gobierno encontre buscando en toda la web con la bolas bien puestas como para decir que la culpa la tiene china y q esto fue aproposito todos tienen miedo xq tienen corruptos de mierda onues oeaoficial realdonaldtrump alferdez casarosada alferdezprensa;2020-04-10 21:31:24+00:00;Anuncio_3;Buenos Aires, Argentina;1248725293176668163;
EdVEscobar;esto es simple hicieron creer que el coronavirus es de chetos;2020-04-10 21:31:22+00:00;Anuncio_3;Buenos Aires, Argentina;1248725283588448256;
mirtayteso;la de retiro es la villa 31;2020-04-10 21:26:12+00:00;Anuncio_3;Buenos Aires, Argentina;1248723985245798400;
Sigasegot;de esos que no se quieren mudar a los departamentos terminados porque tienen que pagarlos chirolas pero tienen que pagar;2020-04-10 21:26:08+00:00;Anuncio_3;Buenos Aires, Argentina;1248723965234819078;
NESTORNJC1960;es la 11114 en caba lo estan pasando ahora por tv;2020-04-10 21:23:28+00:00;Anuncio_3;Buenos Aires, Argentina;1248723294901227521;
carrizo_itaty;gracias alferdezprensa alferdez gracias por escuchar el pedido de lxs prestadorxs de discapacidad;2020-04-10 21:21:35+00:00;Anuncio_3;Buenos Aires, Argentina;1248722823788597257;
humano_demasia3;alferdez observar como se incumple la cuarentena luisgasulla diegocabot esta gente va a sucumbir;2020-04-10 21:21:35+00:00;Anuncio_3;Buenos Aires, Argentina;1248722821674663936;
DyanPreeti;lo que no quiere decir que la hagan arrestaron miles miles se escapan;2020-04-10 21:20:19+00:00;Anuncio_3;Buenos Aires, Argentina;1248722502303518722;
Cielozen;a los q llegan al pais los ponen en cuarentena obligatoria;2020-04-10 21:18:41+00:00;Anuncio_3;Buenos Aires, Argentina;1248722090687168513;
ArielArakaki;es la villa 11114 la que esta al lado de la terminal de retiro sin palabras;2020-04-10 21:15:43+00:00;Anuncio_3;Buenos Aires, Argentina;1248721345392906245;
LicOrtegasan;cuarta jornada de vacunacion antigripal en la sede de dcmalvinas para el personal municipal 5minutosdenoti1 licdanielarroyo allegrettir21 manudumanuel leoprensa alferdezprensa;2020-04-10 21:14:52+00:00;Anuncio_3;Buenos Aires, Argentina;1248721131617619968;
Marian48139027;ahora que esta de moda twittear a alferdez alferdezprensa me pregunto el asesinato encubierto encubierto de esta madre soltera cometido por policias en nombre de la cuarentena en que va a quedar;2020-04-10 21:14:29+00:00;Anuncio_3;Buenos Aires, Argentina;1248721033781227524;
MatiasERuiz;dia de sentimientos anticuarentena en su cenit muy a pesar de ello se olfatea una acentuacion de la invectiva confiscatoria oficial sobre esa medida que evalua tomar mr president no lo haga casi un ruego no rompa todo cc alferdez alferdezprensa;2020-04-10 21:13:05+00:00;Anuncio_3;Buenos Aires, Argentina;1248720681975545862;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_3;Buenos Aires, Argentina;1243993087531266049;
rebollovski;no parece ser aca verificaste donde es;2020-04-10 21:11:14+00:00;Anuncio_3;Buenos Aires, Argentina;1248720217578053633;
animalsalvje;alferdez alferdezprensa;2020-04-10 21:10:17+00:00;Anuncio_3;Buenos Aires, Argentina;1248719976036515841;
4240666;parece un barrio boliviano;2020-04-10 21:05:35+00:00;Anuncio_3;Buenos Aires, Argentina;1248718795855847427;
DanielaFunez17;alferdez alferdezprensa martinmguzman kulfasm tampoco pensaron q sin ingresos como pagar congelen o no la cuota estos meses 0 ingresos solo nos endeudan mas y siguen dandole ganancias a los bancos parece q nadie logra entender esta estafa;2020-04-10 21:01:44+00:00;Anuncio_3;Buenos Aires, Argentina;1248717826094858240;
BelloraMara;por favor alferdez alferdezprensa kicillofok ginesggarcia clarincom lanatasinfiltr0 lanacion esta familia necesita ayuda no la abandonen por favor;2020-04-10 20:50:47+00:00;Anuncio_3;Buenos Aires, Argentina;1248715069682257922;
NESTORNJC1960;quedate te puede tocar;2020-04-10 20:50:08+00:00;Anuncio_3;Buenos Aires, Argentina;1248714905664004098;
andreita990;alferdez alferdezprensa como no amarte;2020-04-10 20:49:41+00:00;Anuncio_3;Buenos Aires, Argentina;1248714794271678467;
adrianad952;alferdez alferdezprensa titere felpudo complice de cfk;2020-04-10 20:49:20+00:00;Anuncio_3;Buenos Aires, Argentina;1248714704861749251;
FCSOCSociologia;gracias ana beso grande quedateencasa;2020-04-10 20:47:40+00:00;Anuncio_3;Buenos Aires, Argentina;1248714287473926146;
DyanPreeti;yo les tengo mas miedo a los que lloran por volver lo hacen y rompen el aislamiento contagiando esten sanos o no detuvieron miles a esta gente no viaja pero los cretinos repatriados si y se cagan en todos;2020-04-10 20:46:06+00:00;Anuncio_3;Buenos Aires, Argentina;1248713892051791875;
sernioCARP;no hay mas argentinos;2020-04-10 20:45:40+00:00;Anuncio_3;Buenos Aires, Argentina;1248713783348006917;
SanMartinDice;campanas masivas de educacion en medios mostrando distancia fisica adecuada fila segura uso de tapabocas y lavado de manos coronavirusenargentina ginesggarcia santicafiero alferdezprensa alferdez wadodecorrido;2020-04-10 20:43:43+00:00;Anuncio_3;Buenos Aires, Argentina;1248713292576485376;
romina19958545;;2020-04-10 20:40:18+00:00;Anuncio_3;Buenos Aires, Argentina;1248712431909683208;
darona2007;alferdez alferdezprensa;2020-04-10 20:36:59+00:00;Anuncio_3;Buenos Aires, Argentina;1248711596320440323;
AAlbertoliva;vergonzoso asi van controlando la pandemia despues quieren que la gente crea lo que dicen;2020-04-10 20:36:46+00:00;Anuncio_3;Buenos Aires, Argentina;1248711543207886849;
leli_mai;que lugar es;2020-04-10 20:14:26+00:00;Anuncio_3;Buenos Aires, Argentina;1248705922593173505;
alekneler;que pasa sr presidente alferdez alferdezprensa santicafiero con los terribles sueldos que les pagamos a los funcionarios publicos que trabaian en empresas del estado legisladores intendentes llegan jasta 700 mil x mes no piensan ser solidarios;2020-04-10 20:10:56+00:00;Anuncio_3;Buenos Aires, Argentina;1248705043731283968;
Negri_48;edufeiok luisgasulla ginesggarcia alferdez alferdezprensa;2020-04-10 20:03:03+00:00;Anuncio_3;Buenos Aires, Argentina;1248703056570716163;
MinutoYa;ante el grupo de puebla alferdez reafirmo que nadie se salva solo ante el coronavirus alferdezprensa;2020-04-10 19:59:22+00:00;Anuncio_3;Buenos Aires, Argentina;1248702130870980609;
jamzilla7;alferdez alferdezprensa casarosada;2020-04-10 19:55:29+00:00;Anuncio_3;Buenos Aires, Argentina;1248701154890055680;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_3;Buenos Aires, Argentina;1243993087531266049;
LuzAliciaFlores;en corrientes hoy aislaron un barrio;2020-04-10 19:53:26+00:00;Anuncio_3;Buenos Aires, Argentina;1248700636360847360;
estelalib;frenar la unidad uva frena saldo deudor frena la usura y es posible pagar losbancosyaganaton;2020-04-10 19:52:24+00:00;Anuncio_3;Buenos Aires, Argentina;1248700378457214976;
vanesaesposito;dylanferdez cfkargentina aliciakirchner alferdezprensa;2020-04-10 19:50:12+00:00;Anuncio_3;Buenos Aires, Argentina;1248699826046406660;
Juan15907071;alferdezprensa cuando pagan los 10000;2020-04-10 19:36:16+00:00;Anuncio_3;Buenos Aires, Argentina;1248696318018666499;
MM_MiAmor;el mismo alferdezprensa alferdez dice que el peronismo kirchnerismo es una pandemia;2020-04-10 19:30:23+00:00;Anuncio_3;Buenos Aires, Argentina;1248694837550907392;
AndreStonelp;seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 19:27:26+00:00;Anuncio_3;Buenos Aires, Argentina;1248694095364702210;
iglesiasgd;labandadealberto sr presidente alferdez alferdezprensa este es parte del aislamiento social del que no se esta haciendo cargoconsulte con los cientificos porque si el virus entra ahi la vamos a pasar muy mal santicafiero ginesggarcia licdanielarroyo sabinafrederic;2020-04-10 19:19:48+00:00;Anuncio_3;Buenos Aires, Argentina;1248692172917964800;
AndreStonelp;seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 19:13:20+00:00;Anuncio_3;Buenos Aires, Argentina;1248690545330917376;
AndreStonelp;seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 19:07:13+00:00;Anuncio_3;Buenos Aires, Argentina;1248689005920739330;
pelamorante;de mi viejo que no tiene twitter para vos alferdez alferdezprensa nos llamamos igual esta preocupado por todo y porque estoy esperando mi primer hija guadalupe despues de 3 tratamientos que dios te ilumine para tomar las mejores decisiones fuerza y conciencia argentina;2020-04-10 19:06:55+00:00;Anuncio_3;Buenos Aires, Argentina;1248688930184212480;
AndreStonelp;canal26noticias seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 19:02:17+00:00;Anuncio_3;Buenos Aires, Argentina;1248687764641648641;
mrgvstav;alferdez alferdezprensa no estoy trabajando no tengo ingresos no califico para el ife y me ayudan con un plazo de gracia de 3 meses al casi 50 anual para pagar la tarjeta mas que ayuda es un salvavida de plomo gobiernodecientificos;2020-04-10 19:01:22+00:00;Anuncio_3;Buenos Aires, Argentina;1248687536186306562;
AndreStonelp;lanacion seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 18:59:38+00:00;Anuncio_3;Buenos Aires, Argentina;1248687098481303555;
AndreStonelp;santoroleandro seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 18:57:28+00:00;Anuncio_3;Buenos Aires, Argentina;1248686555151175680;
AleeVero;como seguira la cuarentena para los grupos de riesgos hipertensossos diabeticos asmaticos inmunodep;2020-04-10 18:55:40+00:00;Anuncio_3;Buenos Aires, Argentina;1248686101591711744;
AndreStonelp;cronicaseltrece seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 18:53:30+00:00;Anuncio_3;Buenos Aires, Argentina;1248685554570575877;
claricolo84;esperemos que no haya feria como minimo;2020-04-10 18:43:47+00:00;Anuncio_3;Buenos Aires, Argentina;1248683111510048769;
stellqmqris;alferdez alferdezprensa china tuvo que estar 3 meses en cuarentena para mas o menos erradicar un poco el virus;2020-04-10 18:43:42+00:00;Anuncio_3;Buenos Aires, Argentina;1248683091104878593;
calp_oficial;por favor envie un mail con sus datos a informaticacalporgar;2020-04-10 18:43:41+00:00;Anuncio_3;Buenos Aires, Argentina;1248683086453387275;
Luchit0B;arrancamos con la cyber anti democracia por parte del gobierno de alferdez alferdezprensa para callar a los que necesitan una mano fuera del pais bloqueando cuentas de diferentes redes sociales por generar un gran ruido que al parecer no les gusta;2020-04-10 18:35:53+00:00;Anuncio_3;Buenos Aires, Argentina;1248681121220608002;
sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_3;Buenos Aires, Argentina;1243993087531266049;
somuenargentina;companero alberto fernandez trabajo media jornada 4 horas en una empresa de limpieza cobro 14000 y me negaron el bono de 10000 porque tengo un ingreso por recibo de sueldo de hotel pago 9500 como hago para comer todo el mes con 4500 encima aumentaron los precios;2020-04-10 18:32:49+00:00;Anuncio_3;Buenos Aires, Argentina;1248680350970241027;
AndreStonelp;seguimos sin ser escuchados somos muchas familias y los bancos acorralaron nuestro salario es gravisimo lo q esta pasando uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 18:25:21+00:00;Anuncio_3;Buenos Aires, Argentina;1248678471880097794;
AndreStonelp;es gravisimo lo q esta pasando nos acorralaron el dinero estamos sin poder salir de casa a trabajar y sin dinero uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra alguien nos tiene q escuchar;2020-04-10 18:23:25+00:00;Anuncio_3;Buenos Aires, Argentina;1248677985848360962;
AndreStonelp;anibarra es gravisimo lo q esta pasando nos acorralaron el dinero estamos sin poder salir de casa a trabajar y sin dinero uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok somos 85000 familias ayuda;2020-04-10 18:20:23+00:00;Anuncio_3;Buenos Aires, Argentina;1248677219846799369;
AndreStonelp;a24com es gravisimo lo q esta pasando nos acorralaron el dinero estamos sin poder salir de casa a trabajar y sin dinero uvaestafa uvausura losbancosyaganaron eliminaciondeluvaya uvaautomotor alferdez alferdezprensa kicillofok anibarra;2020-04-10 18:18:25+00:00;Anuncio_3;Buenos Aires, Argentina;1248676724319178752;
zafiazul;juegan con fuego;2020-04-10 18:16:55+00:00;Anuncio_3;Buenos Aires, Argentina;1248676349394538498;
Gorila_Y_Cheto;con esta desinformacion y teniendo en cuenta que aun no llegamos al pico de contagios ni al invierno la cuarentena va a ser laaaaaaaaaaarga eso si si tenemos la suerte de sobrevivir;2020-04-10 18:06:49+00:00;Anuncio_3;Buenos Aires, Argentina;1248673807985971206;
cba71;lamentablemente no hay test los pocos que compraron los cuidan entonces piensen en plan b y dejen de mentirnos;2020-04-10 18:06:14+00:00;Anuncio_3;Buenos Aires, Argentina;1248673661575401472;
